Id,Name,CourseCatalogId,IsOurs
0f2d8615-655e-470b-a3a8-4d5ccd576b30,Self-Control,b1670146-674a-4730-9e9d-d7d29ba52385,YES
e95d1c00-f6f9-4604-b6b7-9b181b0c004e,Self-Management,b1670146-674a-4730-9e9d-d7d29ba52385,YES
b2a8d301-c140-4aa3-b22d-511237e807b0,setup,b1670146-674a-4730-9e9d-d7d29ba52385,YES
f98dea58-1347-4b02-8841-28129a05b2e7,setup report,b1670146-674a-4730-9e9d-d7d29ba52385,YES
80c5fddf-18e5-4216-8cf1-75623647e8dc,severe violations,b1670146-674a-4730-9e9d-d7d29ba52385,YES
a821e0db-a436-409c-b010-8a7914fec5ee,shared goals,b1670146-674a-4730-9e9d-d7d29ba52385,YES
7fc14971-9892-44ef-b44a-86096c9e01bf,shock,b1670146-674a-4730-9e9d-d7d29ba52385,YES
f3fb4c64-82f0-440a-965f-b71cd2e02471,shock risk,b1670146-674a-4730-9e9d-d7d29ba52385,YES
8eb31530-839a-4dbe-a1b7-73b3cd38a292,signage,b1670146-674a-4730-9e9d-d7d29ba52385,YES
d4c43141-2a35-44b5-8640-99f448902685,simple lockout,b1670146-674a-4730-9e9d-d7d29ba52385,YES
ce24b506-c18c-47e4-9dd0-a9c49c29a50e,site layout,b1670146-674a-4730-9e9d-d7d29ba52385,YES
05172218-d1a5-4780-b506-9d00e62d9a00,slips,b1670146-674a-4730-9e9d-d7d29ba52385,YES
3d9b4536-084e-40c4-b87b-ca63bcfce651,Social Skills,b1670146-674a-4730-9e9d-d7d29ba52385,YES
8e6114bb-0c59-4372-88b9-cb12c7fdc591,software,b1670146-674a-4730-9e9d-d7d29ba52385,YES
c832779e-e068-4c99-b48e-144fa9f699dc,Spreadsheet,b1670146-674a-4730-9e9d-d7d29ba52385,YES
2e72a330-9644-4bc2-983c-dd5446fe3a6e,Spreadsheet,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
5a179128-f912-4b51-ae12-1317199f4969,staging,b1670146-674a-4730-9e9d-d7d29ba52385,YES
f1aa786b-8c35-454b-bce4-88a583da5743,Standards,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
d74c1f6e-5665-4c59-8a02-f99b881c27d6,step planning,b1670146-674a-4730-9e9d-d7d29ba52385,YES
f16e63e9-2dcc-443a-a463-8b5c05ee1372,strategy,b1670146-674a-4730-9e9d-d7d29ba52385,YES
e04f659d-249c-4949-b82b-75e2cf657f43,strategy & improvement,b1670146-674a-4730-9e9d-d7d29ba52385,YES
be4b60a7-db46-47de-944f-57be6793d6f2,structure,b1670146-674a-4730-9e9d-d7d29ba52385,YES
86e292d9-5ad8-4aa4-bc2e-991cb20a8971,Structure,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
f43ebf52-3be3-4d8c-8c04-6f244a0e8c00,Structured Crews,b1670146-674a-4730-9e9d-d7d29ba52385,YES
d3ed368a-5265-4242-9e07-6934a2f52d58,sub-jobs,b1670146-674a-4730-9e9d-d7d29ba52385,YES
8a26e44f-5e69-4085-b5d1-c81ccfa29d21,Submittals,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
e4d5c343-70f6-4e49-ac3f-54fd0fa0de93,Succession Planning,b1670146-674a-4730-9e9d-d7d29ba52385,YES
b0da830d-67e2-46bb-8fbe-fcd7e49a2500,supervision,b1670146-674a-4730-9e9d-d7d29ba52385,YES
7192a7be-f948-4cbf-b813-d23baacdffa6,supervisor,b1670146-674a-4730-9e9d-d7d29ba52385,YES
9d2e4d7b-6a17-43fb-a83d-c6d69028dae9,supported,b1670146-674a-4730-9e9d-d7d29ba52385,YES
a5ae1398-6c07-483a-91d4-ed8417834555,System Navigation,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
9681c94b-806f-4a40-8beb-ec7a6b260d82,systems,b1670146-674a-4730-9e9d-d7d29ba52385,YES
44abac35-7279-464c-8afd-093ed5497021,table method,b1670146-674a-4730-9e9d-d7d29ba52385,YES
e8e2a9b7-bd6e-442f-88b2-118c5f81f365,tagout,b1670146-674a-4730-9e9d-d7d29ba52385,YES
cf8b48f8-f044-4412-ab91-e0d1b8fdf01c,Takeoff,b1670146-674a-4730-9e9d-d7d29ba52385,YES
d5d76d2b-375a-4982-b907-40c3a206e79d,task assignment,b1670146-674a-4730-9e9d-d7d29ba52385,YES
8618afeb-4f43-4e24-a48d-1e43cd3e6251,task lists,b1670146-674a-4730-9e9d-d7d29ba52385,YES
0900cd51-b5d1-4e57-8e8b-72e2357e93e4,task sequence,b1670146-674a-4730-9e9d-d7d29ba52385,YES
8be1ee34-64ce-439d-8871-454fcc1784a1,Teaching,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
4fc102d0-9417-4831-8882-a09ff264b614,Team Building,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
55de295a-aeb2-42eb-b31a-a67a6a2baf6e,Team Building,b1670146-674a-4730-9e9d-d7d29ba52385,YES
a401142f-15b7-459b-b81e-ea1f38deeef2,team development,b1670146-674a-4730-9e9d-d7d29ba52385,YES
e7c21480-ebaf-4052-badb-679c08cdca3c,Team Dynamics,b1670146-674a-4730-9e9d-d7d29ba52385,YES
b603a6c7-147f-4666-a349-dd6e91ca3f15,team management,b1670146-674a-4730-9e9d-d7d29ba52385,YES
1767ca52-a3d5-4812-b41c-4820b0344e87,team oversight,b1670146-674a-4730-9e9d-d7d29ba52385,YES
1dd6bc47-9393-49de-bedb-421cd2930cf3,Team Work,070e3f2e-79cc-43ff-b0bb-1952a69cfc08,NO
0fcceb3b-028b-4209-9883-9fe2178d85b4,Teams,b1670146-674a-4730-9e9d-d7d29ba52385,YES
ab2392ff-952d-48cc-bbf7-df1677cea35a,Teamwork,b1670146-674a-4730-9e9d-d7d29ba52385,YES
9c2bb0be-ec9e-41e1-974e-eb819d461a20,Technical Knowledge,e6eeedce-5092-416a-b16c-d1ca971f4587,NO
80d4004f-41bd-4bb0-8364-44c90ab329b3,technology,b1670146-674a-4730-9e9d-d7d29ba52385,YES
dad61306-aad0-4410-9a7e-c5dc4a78c46d,template,b1670146-674a-4730-9e9d-d7d29ba52385,YES
17028bed-ff92-44a3-9a10-091c40e9222c,Templates,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
7000f3f4-053e-4309-89eb-353f9e90bd5d,termination,b1670146-674a-4730-9e9d-d7d29ba52385,YES
2871ab13-6282-41c5-a604-11c925fde399,testing,b1670146-674a-4730-9e9d-d7d29ba52385,YES
a1e6dd45-123b-4c15-a38f-f473aa7ce9bf,The Waste of Defects/Rework ,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
a3d76cd4-6a0d-4146-8b1c-6813d73a2e9e,The Waste of Excess Inventory,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
242559e6-84cd-49b4-a0fa-a8d1aa884570,The Waste of Extra Processing,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
eb0f38cd-346b-4289-82fb-26ff6e7eb5ab,The Waste of Motion,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
90fdcb92-5230-47a9-b097-c1be876e62ab,The Waste of Overproduction/Underproduction,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
58a2eaf0-4ec1-406f-9d7f-64b6c92621eb,The Waste of Transportation,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
de3335ff-ec0f-46df-913a-dc700f7c3889,The Waste of Under-Utilizing Talent,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
5bfb46f7-153b-4132-88a6-22dbe503bb00,The Waste of Wating,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
cf3416e9-11fa-417b-bb71-4abcd701cddf,three-point rule,b1670146-674a-4730-9e9d-d7d29ba52385,YES
d9878454-bc88-445d-95ef-f2e32e96eab4,time wasters,b1670146-674a-4730-9e9d-d7d29ba52385,YES
b946b9c4-7a31-46c0-8dbe-ebfdef396f47,Timecard,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
b9766d50-89d7-41f1-9283-b7ea2bb9c403,Timekeeping,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
300c99c5-202e-4f24-8a6a-354a6912f28e,timing,b1670146-674a-4730-9e9d-d7d29ba52385,YES
8f538a97-1713-462a-af58-003dc862cee6,toxic,b1670146-674a-4730-9e9d-d7d29ba52385,YES
53887afa-0a04-4b22-bcd9-3354e7393cc3,Traceability,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
bfba2554-0659-4d9f-a3e8-df9375d3cee5,TRACK,b1670146-674a-4730-9e9d-d7d29ba52385,YES
268fbfc5-02b4-40c8-8b27-75013990f0a0,Tracking,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
e3b50f03-e933-4351-aa9d-aa9b8ce4774a,Tracking,070e3f2e-79cc-43ff-b0bb-1952a69cfc08,NO
da2c5ff2-fd45-4219-bc75-6d384655158e,Trade Coordination,b1670146-674a-4730-9e9d-d7d29ba52385,YES
2a2b26e7-8721-40cf-bc74-f01754f63d1b,training,b1670146-674a-4730-9e9d-d7d29ba52385,YES
b277749c-3e84-44f7-bfbb-5a47e0911d47,Transparancy,b1670146-674a-4730-9e9d-d7d29ba52385,YES
89885c7b-963d-4e88-868c-25eeb077cfa6,trips,b1670146-674a-4730-9e9d-d7d29ba52385,YES
98651dda-fe29-483c-8196-07c2eef475cb,Trust,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
d2b68e86-1cf1-49da-a701-7446650352d5,Trust,b1670146-674a-4730-9e9d-d7d29ba52385,YES
1df02088-e2be-409e-a088-a4078511f0a3,unit-quantity-based-budget,b1670146-674a-4730-9e9d-d7d29ba52385,YES
64959372-2377-44ce-8c07-105435dd7048,Values,b1670146-674a-4730-9e9d-d7d29ba52385,YES
b088f418-681c-47c7-a5b4-ea24974647d6,Values-Driven,b1670146-674a-4730-9e9d-d7d29ba52385,YES
7c0f480b-727b-4e46-89c0-044ba3cf2a66,Verbal,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
e82d28db-163e-4645-8117-4e9c733cb652,verification,b1670146-674a-4730-9e9d-d7d29ba52385,YES
d780fd6d-e614-440c-b054-6d4a4405bb36,Versioning,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
011c4620-29a9-4867-aeae-95f3c3bf6258,Viewpoint,b1670146-674a-4730-9e9d-d7d29ba52385,YES
c4eddc68-39df-46e1-95ea-bc75b9be6e1d,Vision,b1670146-674a-4730-9e9d-d7d29ba52385,YES
8757b266-fee1-4b99-aba7-4bd7912cb50c,Vista,b1670146-674a-4730-9e9d-d7d29ba52385,YES
0c7a22f0-d75e-4e09-aa85-44161bfca528,voltage tester,b1670146-674a-4730-9e9d-d7d29ba52385,YES
9d650b92-e372-4d2f-a5b7-3b820420dfce,walkthrough,b1670146-674a-4730-9e9d-d7d29ba52385,YES
530c9364-6ad2-496e-b17c-26792f6f21d6,Waste,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
8ef1f608-68b0-4bc7-9c6f-55541e38f84b,Waste,b1670146-674a-4730-9e9d-d7d29ba52385,YES
6f4ca63d-d128-4d55-bf9b-20832a616416,Word,b1670146-674a-4730-9e9d-d7d29ba52385,YES
62c4979d-29cc-49f1-93dd-e6cbd72e6b97,work environment,b1670146-674a-4730-9e9d-d7d29ba52385,YES
10466c21-bcce-4002-8591-4590fc167c31,Work Flow,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
361ef20c-dfb0-483d-9af3-397501073ddc,Workflow,b1670146-674a-4730-9e9d-d7d29ba52385,YES
9151b245-df4c-4c08-ae56-5bdf7f6a14ef,written plan,b1670146-674a-4730-9e9d-d7d29ba52385,YES
f5a142c6-5625-47df-82b6-979ad026e81d,written program,b1670146-674a-4730-9e9d-d7d29ba52385,YES
